INFO - xla_bridge.py - 2025-01-29 13:55:15,168 - Unable to initialize backend 'cuda': 
INFO - xla_bridge.py - 2025-01-29 13:55:15,170 - Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
INFO - xla_bridge.py - 2025-01-29 13:55:15,209 - Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
INFO - checkpoints.py - 2025-01-29 13:55:17,040 - Restoring orbax checkpoint from /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_15
INFO - checkpointer.py - 2025-01-29 13:55:17,045 - Restoring item from /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_15.
INFO - run_lib.py - 2025-01-29 13:57:07,083 - step: 185900, eval_loss: 3.22793e-01
INFO - run_lib.py - 2025-01-29 13:57:07,289 - step: 185950, training_loss: 3.26630e-01
INFO - run_lib.py - 2025-01-29 13:57:07,446 - step: 186000, training_loss: 3.40360e-01
INFO - run_lib.py - 2025-01-29 13:57:07,453 - step: 186000, eval_loss: 3.91588e-01
INFO - run_lib.py - 2025-01-29 13:57:07,568 - step: 186050, training_loss: 3.25237e-01
INFO - run_lib.py - 2025-01-29 13:57:07,678 - step: 186100, training_loss: 3.88440e-01
INFO - run_lib.py - 2025-01-29 13:57:07,686 - step: 186100, eval_loss: 3.58231e-01
INFO - run_lib.py - 2025-01-29 13:57:07,790 - step: 186150, training_loss: 3.46133e-01
INFO - run_lib.py - 2025-01-29 13:57:07,895 - step: 186200, training_loss: 3.09868e-01
INFO - run_lib.py - 2025-01-29 13:57:07,902 - step: 186200, eval_loss: 3.60412e-01
INFO - run_lib.py - 2025-01-29 13:57:08,032 - step: 186250, training_loss: 3.50944e-01
INFO - run_lib.py - 2025-01-29 13:57:08,176 - step: 186300, training_loss: 2.89989e-01
INFO - run_lib.py - 2025-01-29 13:57:08,184 - step: 186300, eval_loss: 2.74729e-01
INFO - run_lib.py - 2025-01-29 13:57:08,284 - step: 186350, training_loss: 2.79296e-01
INFO - run_lib.py - 2025-01-29 13:57:08,382 - step: 186400, training_loss: 3.03653e-01
INFO - run_lib.py - 2025-01-29 13:57:08,388 - step: 186400, eval_loss: 3.02215e-01
INFO - run_lib.py - 2025-01-29 13:57:08,494 - step: 186450, training_loss: 3.38039e-01
INFO - run_lib.py - 2025-01-29 13:57:08,650 - step: 186500, training_loss: 3.67685e-01
INFO - run_lib.py - 2025-01-29 13:57:08,657 - step: 186500, eval_loss: 3.19065e-01
INFO - run_lib.py - 2025-01-29 13:57:08,770 - step: 186550, training_loss: 2.91844e-01
INFO - run_lib.py - 2025-01-29 13:57:08,892 - step: 186600, training_loss: 3.22019e-01
INFO - run_lib.py - 2025-01-29 13:57:08,899 - step: 186600, eval_loss: 3.10196e-01
INFO - run_lib.py - 2025-01-29 13:57:09,009 - step: 186650, training_loss: 3.10003e-01
INFO - run_lib.py - 2025-01-29 13:57:09,115 - step: 186700, training_loss: 3.19320e-01
INFO - run_lib.py - 2025-01-29 13:57:09,121 - step: 186700, eval_loss: 2.80201e-01
INFO - run_lib.py - 2025-01-29 13:57:09,236 - step: 186750, training_loss: 3.37528e-01
INFO - run_lib.py - 2025-01-29 13:57:09,339 - step: 186800, training_loss: 2.94308e-01
INFO - run_lib.py - 2025-01-29 13:57:09,346 - step: 186800, eval_loss: 2.68530e-01
INFO - run_lib.py - 2025-01-29 13:57:09,459 - step: 186850, training_loss: 3.47371e-01
INFO - run_lib.py - 2025-01-29 13:57:09,560 - step: 186900, training_loss: 3.03370e-01
INFO - run_lib.py - 2025-01-29 13:57:09,567 - step: 186900, eval_loss: 2.75477e-01
INFO - run_lib.py - 2025-01-29 13:57:09,672 - step: 186950, training_loss: 2.73399e-01
INFO - run_lib.py - 2025-01-29 13:57:09,785 - step: 187000, training_loss: 3.33449e-01
INFO - run_lib.py - 2025-01-29 13:57:09,793 - step: 187000, eval_loss: 2.82098e-01
INFO - run_lib.py - 2025-01-29 13:57:09,936 - step: 187050, training_loss: 3.22090e-01
INFO - run_lib.py - 2025-01-29 13:57:10,064 - step: 187100, training_loss: 2.85088e-01
INFO - run_lib.py - 2025-01-29 13:57:10,073 - step: 187100, eval_loss: 3.06697e-01
INFO - run_lib.py - 2025-01-29 13:57:10,197 - step: 187150, training_loss: 3.11348e-01
INFO - run_lib.py - 2025-01-29 13:57:10,339 - step: 187200, training_loss: 3.01282e-01
INFO - run_lib.py - 2025-01-29 13:57:10,348 - step: 187200, eval_loss: 3.07659e-01
INFO - run_lib.py - 2025-01-29 13:57:10,463 - step: 187250, training_loss: 3.38493e-01
INFO - run_lib.py - 2025-01-29 13:57:10,589 - step: 187300, training_loss: 2.99764e-01
INFO - run_lib.py - 2025-01-29 13:57:10,596 - step: 187300, eval_loss: 3.15725e-01
INFO - run_lib.py - 2025-01-29 13:57:10,716 - step: 187350, training_loss: 2.80399e-01
INFO - run_lib.py - 2025-01-29 13:57:10,825 - step: 187400, training_loss: 2.93874e-01
INFO - run_lib.py - 2025-01-29 13:57:10,832 - step: 187400, eval_loss: 3.30860e-01
INFO - run_lib.py - 2025-01-29 13:57:10,950 - step: 187450, training_loss: 3.03849e-01
INFO - run_lib.py - 2025-01-29 13:57:11,106 - step: 187500, training_loss: 3.39788e-01
INFO - run_lib.py - 2025-01-29 13:57:11,122 - step: 187500, eval_loss: 3.71324e-01
INFO - run_lib.py - 2025-01-29 13:57:11,279 - step: 187550, training_loss: 3.67763e-01
INFO - run_lib.py - 2025-01-29 13:57:11,384 - step: 187600, training_loss: 3.52132e-01
INFO - run_lib.py - 2025-01-29 13:57:11,391 - step: 187600, eval_loss: 3.51765e-01
INFO - run_lib.py - 2025-01-29 13:57:11,518 - step: 187650, training_loss: 3.29093e-01
INFO - run_lib.py - 2025-01-29 13:57:11,626 - step: 187700, training_loss: 3.09000e-01
INFO - run_lib.py - 2025-01-29 13:57:11,633 - step: 187700, eval_loss: 3.32452e-01
INFO - run_lib.py - 2025-01-29 13:57:11,756 - step: 187750, training_loss: 2.88788e-01
INFO - run_lib.py - 2025-01-29 13:57:11,914 - step: 187800, training_loss: 2.97826e-01
INFO - run_lib.py - 2025-01-29 13:57:11,924 - step: 187800, eval_loss: 2.97994e-01
INFO - run_lib.py - 2025-01-29 13:57:12,217 - step: 187850, training_loss: 2.98686e-01
INFO - run_lib.py - 2025-01-29 13:57:12,424 - step: 187900, training_loss: 3.11248e-01
INFO - run_lib.py - 2025-01-29 13:57:12,432 - step: 187900, eval_loss: 3.63523e-01
INFO - run_lib.py - 2025-01-29 13:57:12,584 - step: 187950, training_loss: 3.01545e-01
INFO - run_lib.py - 2025-01-29 13:57:12,707 - step: 188000, training_loss: 3.37331e-01
INFO - run_lib.py - 2025-01-29 13:57:12,715 - step: 188000, eval_loss: 2.99469e-01
INFO - run_lib.py - 2025-01-29 13:57:12,851 - step: 188050, training_loss: 2.75626e-01
INFO - run_lib.py - 2025-01-29 13:57:12,991 - step: 188100, training_loss: 3.19895e-01
INFO - run_lib.py - 2025-01-29 13:57:12,996 - step: 188100, eval_loss: 2.86480e-01
INFO - run_lib.py - 2025-01-29 13:57:13,117 - step: 188150, training_loss: 3.36474e-01
INFO - run_lib.py - 2025-01-29 13:57:13,239 - step: 188200, training_loss: 3.08573e-01
INFO - run_lib.py - 2025-01-29 13:57:13,247 - step: 188200, eval_loss: 2.93275e-01
INFO - run_lib.py - 2025-01-29 13:57:13,434 - step: 188250, training_loss: 3.30374e-01
INFO - run_lib.py - 2025-01-29 13:57:13,624 - step: 188300, training_loss: 2.99182e-01
INFO - run_lib.py - 2025-01-29 13:57:13,631 - step: 188300, eval_loss: 3.15500e-01
INFO - run_lib.py - 2025-01-29 13:57:13,803 - step: 188350, training_loss: 3.07050e-01
INFO - run_lib.py - 2025-01-29 13:57:13,946 - step: 188400, training_loss: 3.01931e-01
INFO - run_lib.py - 2025-01-29 13:57:13,954 - step: 188400, eval_loss: 3.11200e-01
INFO - run_lib.py - 2025-01-29 13:57:14,055 - step: 188450, training_loss: 3.36418e-01
INFO - run_lib.py - 2025-01-29 13:57:14,163 - step: 188500, training_loss: 3.33603e-01
INFO - run_lib.py - 2025-01-29 13:57:14,171 - step: 188500, eval_loss: 2.90668e-01
INFO - run_lib.py - 2025-01-29 13:57:14,299 - step: 188550, training_loss: 3.54808e-01
INFO - run_lib.py - 2025-01-29 13:57:14,449 - step: 188600, training_loss: 2.72734e-01
INFO - run_lib.py - 2025-01-29 13:57:14,472 - step: 188600, eval_loss: 3.05740e-01
INFO - run_lib.py - 2025-01-29 13:57:14,765 - step: 188650, training_loss: 3.20279e-01
INFO - run_lib.py - 2025-01-29 13:57:15,049 - step: 188700, training_loss: 2.61416e-01
INFO - run_lib.py - 2025-01-29 13:57:15,058 - step: 188700, eval_loss: 3.05405e-01
INFO - run_lib.py - 2025-01-29 13:57:15,291 - step: 188750, training_loss: 2.74963e-01
INFO - run_lib.py - 2025-01-29 13:57:15,508 - step: 188800, training_loss: 3.06814e-01
INFO - run_lib.py - 2025-01-29 13:57:15,517 - step: 188800, eval_loss: 3.00853e-01
INFO - run_lib.py - 2025-01-29 13:57:15,658 - step: 188850, training_loss: 3.12933e-01
INFO - run_lib.py - 2025-01-29 13:57:15,771 - step: 188900, training_loss: 2.95502e-01
INFO - run_lib.py - 2025-01-29 13:57:15,778 - step: 188900, eval_loss: 3.88506e-01
INFO - run_lib.py - 2025-01-29 13:57:15,934 - step: 188950, training_loss: 3.64969e-01
INFO - run_lib.py - 2025-01-29 13:57:16,040 - step: 189000, training_loss: 3.54044e-01
INFO - run_lib.py - 2025-01-29 13:57:16,050 - step: 189000, eval_loss: 3.39936e-01
INFO - run_lib.py - 2025-01-29 13:57:16,173 - step: 189050, training_loss: 3.57106e-01
INFO - run_lib.py - 2025-01-29 13:57:16,312 - step: 189100, training_loss: 3.29320e-01
INFO - run_lib.py - 2025-01-29 13:57:16,319 - step: 189100, eval_loss: 3.46671e-01
INFO - run_lib.py - 2025-01-29 13:57:16,431 - step: 189150, training_loss: 3.63455e-01
INFO - run_lib.py - 2025-01-29 13:57:16,577 - step: 189200, training_loss: 2.93213e-01
INFO - run_lib.py - 2025-01-29 13:57:16,588 - step: 189200, eval_loss: 3.21032e-01
INFO - run_lib.py - 2025-01-29 13:57:16,713 - step: 189250, training_loss: 3.26468e-01
INFO - run_lib.py - 2025-01-29 13:57:16,869 - step: 189300, training_loss: 2.87507e-01
INFO - run_lib.py - 2025-01-29 13:57:16,879 - step: 189300, eval_loss: 2.74601e-01
INFO - run_lib.py - 2025-01-29 13:57:17,023 - step: 189350, training_loss: 3.07103e-01
INFO - run_lib.py - 2025-01-29 13:57:17,198 - step: 189400, training_loss: 3.12032e-01
INFO - run_lib.py - 2025-01-29 13:57:17,206 - step: 189400, eval_loss: 3.16384e-01
INFO - run_lib.py - 2025-01-29 13:57:17,368 - step: 189450, training_loss: 3.14860e-01
INFO - run_lib.py - 2025-01-29 13:57:17,476 - step: 189500, training_loss: 2.95574e-01
INFO - run_lib.py - 2025-01-29 13:57:17,488 - step: 189500, eval_loss: 3.28471e-01
INFO - run_lib.py - 2025-01-29 13:57:17,606 - step: 189550, training_loss: 3.11014e-01
INFO - run_lib.py - 2025-01-29 13:57:17,709 - step: 189600, training_loss: 2.84018e-01
INFO - run_lib.py - 2025-01-29 13:57:17,717 - step: 189600, eval_loss: 3.27051e-01
INFO - run_lib.py - 2025-01-29 13:57:17,842 - step: 189650, training_loss: 2.98839e-01
INFO - run_lib.py - 2025-01-29 13:57:17,955 - step: 189700, training_loss: 2.95489e-01
INFO - run_lib.py - 2025-01-29 13:57:17,962 - step: 189700, eval_loss: 2.90013e-01
INFO - run_lib.py - 2025-01-29 13:57:18,101 - step: 189750, training_loss: 3.30928e-01
INFO - run_lib.py - 2025-01-29 13:57:18,262 - step: 189800, training_loss: 2.80592e-01
INFO - run_lib.py - 2025-01-29 13:57:18,270 - step: 189800, eval_loss: 3.08924e-01
INFO - run_lib.py - 2025-01-29 13:57:18,435 - step: 189850, training_loss: 2.77929e-01
INFO - run_lib.py - 2025-01-29 13:57:18,574 - step: 189900, training_loss: 3.24858e-01
INFO - run_lib.py - 2025-01-29 13:57:18,587 - step: 189900, eval_loss: 2.92039e-01
INFO - run_lib.py - 2025-01-29 13:57:18,740 - step: 189950, training_loss: 2.96296e-01
INFO - run_lib.py - 2025-01-29 13:57:18,912 - step: 190000, training_loss: 3.07804e-01
INFO - checkpoints.py - 2025-01-29 13:57:18,922 - Saving checkpoint at step: 19
INFO - checkpoints.py - 2025-01-29 13:57:18,923 - Using Orbax as backend to save Flax checkpoints. For potential troubleshooting see: https://flax.readthedocs.io/en/latest/guides/training_techniques/use_checkpointing.html#orbax-as-backend-troubleshooting
INFO - checkpointer.py - 2025-01-29 13:57:18,924 - Saving item to /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_19.
INFO - utils.py - 2025-01-29 13:57:19,160 - Renaming /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_19.orbax-checkpoint-tmp-1738155438925862 to /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_19
INFO - utils.py - 2025-01-29 13:57:19,161 - Finished saving checkpoint to `/home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_19`.
INFO - checkpoints.py - 2025-01-29 13:57:19,173 - Removing checkpoint at /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_18
INFO - run_lib.py - 2025-01-29 13:57:19,191 - step: 190000, eval_loss: 3.19433e-01
INFO - run_lib.py - 2025-01-29 13:57:19,316 - step: 190050, training_loss: 2.99879e-01
INFO - run_lib.py - 2025-01-29 13:57:19,482 - step: 190100, training_loss: 2.67432e-01
INFO - run_lib.py - 2025-01-29 13:57:19,490 - step: 190100, eval_loss: 2.95614e-01
INFO - run_lib.py - 2025-01-29 13:57:19,706 - step: 190150, training_loss: 3.27974e-01
INFO - run_lib.py - 2025-01-29 13:57:19,829 - step: 190200, training_loss: 3.29153e-01
INFO - run_lib.py - 2025-01-29 13:57:19,835 - step: 190200, eval_loss: 3.16023e-01
INFO - run_lib.py - 2025-01-29 13:57:20,022 - step: 190250, training_loss: 3.22713e-01
INFO - run_lib.py - 2025-01-29 13:57:20,197 - step: 190300, training_loss: 2.87666e-01
INFO - run_lib.py - 2025-01-29 13:57:20,208 - step: 190300, eval_loss: 3.02437e-01
INFO - run_lib.py - 2025-01-29 13:57:20,387 - step: 190350, training_loss: 3.19345e-01
INFO - run_lib.py - 2025-01-29 13:57:20,564 - step: 190400, training_loss: 3.44418e-01
INFO - run_lib.py - 2025-01-29 13:57:20,574 - step: 190400, eval_loss: 3.57788e-01
INFO - run_lib.py - 2025-01-29 13:57:20,716 - step: 190450, training_loss: 3.07306e-01
INFO - run_lib.py - 2025-01-29 13:57:20,889 - step: 190500, training_loss: 3.27105e-01
INFO - run_lib.py - 2025-01-29 13:57:20,898 - step: 190500, eval_loss: 2.94208e-01
INFO - run_lib.py - 2025-01-29 13:57:21,084 - step: 190550, training_loss: 3.38887e-01
INFO - run_lib.py - 2025-01-29 13:57:21,300 - step: 190600, training_loss: 2.98400e-01
INFO - run_lib.py - 2025-01-29 13:57:21,314 - step: 190600, eval_loss: 3.10725e-01
INFO - run_lib.py - 2025-01-29 13:57:21,555 - step: 190650, training_loss: 3.24812e-01
INFO - run_lib.py - 2025-01-29 13:57:21,847 - step: 190700, training_loss: 3.00658e-01
INFO - run_lib.py - 2025-01-29 13:57:21,872 - step: 190700, eval_loss: 3.16449e-01
INFO - run_lib.py - 2025-01-29 13:57:22,002 - step: 190750, training_loss: 3.25044e-01
INFO - run_lib.py - 2025-01-29 13:57:22,158 - step: 190800, training_loss: 3.03042e-01
INFO - run_lib.py - 2025-01-29 13:57:22,166 - step: 190800, eval_loss: 3.08780e-01
INFO - run_lib.py - 2025-01-29 13:57:22,324 - step: 190850, training_loss: 3.08906e-01
INFO - run_lib.py - 2025-01-29 13:57:22,473 - step: 190900, training_loss: 3.21045e-01
INFO - run_lib.py - 2025-01-29 13:57:22,479 - step: 190900, eval_loss: 3.03965e-01
INFO - run_lib.py - 2025-01-29 13:57:22,628 - step: 190950, training_loss: 3.15223e-01
INFO - run_lib.py - 2025-01-29 13:57:22,823 - step: 191000, training_loss: 2.89471e-01
INFO - run_lib.py - 2025-01-29 13:57:22,830 - step: 191000, eval_loss: 3.04261e-01
INFO - run_lib.py - 2025-01-29 13:57:22,976 - step: 191050, training_loss: 3.02548e-01
INFO - run_lib.py - 2025-01-29 13:57:23,193 - step: 191100, training_loss: 2.85785e-01
INFO - run_lib.py - 2025-01-29 13:57:23,208 - step: 191100, eval_loss: 3.14112e-01
INFO - run_lib.py - 2025-01-29 13:57:23,374 - step: 191150, training_loss: 2.74762e-01
INFO - run_lib.py - 2025-01-29 13:57:23,526 - step: 191200, training_loss: 2.87297e-01
INFO - run_lib.py - 2025-01-29 13:57:23,536 - step: 191200, eval_loss: 2.92339e-01
INFO - run_lib.py - 2025-01-29 13:57:23,813 - step: 191250, training_loss: 3.36790e-01
INFO - run_lib.py - 2025-01-29 13:57:23,979 - step: 191300, training_loss: 3.46012e-01
INFO - run_lib.py - 2025-01-29 13:57:23,988 - step: 191300, eval_loss: 3.03522e-01
INFO - run_lib.py - 2025-01-29 13:57:24,197 - step: 191350, training_loss: 3.24389e-01
INFO - run_lib.py - 2025-01-29 13:57:24,386 - step: 191400, training_loss: 3.76878e-01
INFO - run_lib.py - 2025-01-29 13:57:24,393 - step: 191400, eval_loss: 3.10273e-01
INFO - run_lib.py - 2025-01-29 13:57:24,708 - step: 191450, training_loss: 3.52873e-01
INFO - run_lib.py - 2025-01-29 13:57:24,957 - step: 191500, training_loss: 2.82703e-01
INFO - run_lib.py - 2025-01-29 13:57:24,975 - step: 191500, eval_loss: 3.11006e-01
INFO - run_lib.py - 2025-01-29 13:57:25,182 - step: 191550, training_loss: 3.16909e-01
INFO - run_lib.py - 2025-01-29 13:57:25,369 - step: 191600, training_loss: 2.59457e-01
INFO - run_lib.py - 2025-01-29 13:57:25,389 - step: 191600, eval_loss: 3.32655e-01
INFO - run_lib.py - 2025-01-29 13:57:25,533 - step: 191650, training_loss: 3.45279e-01
INFO - run_lib.py - 2025-01-29 13:57:25,760 - step: 191700, training_loss: 3.00939e-01
INFO - run_lib.py - 2025-01-29 13:57:25,768 - step: 191700, eval_loss: 3.06839e-01
INFO - run_lib.py - 2025-01-29 13:57:25,931 - step: 191750, training_loss: 3.07098e-01
INFO - run_lib.py - 2025-01-29 13:57:26,164 - step: 191800, training_loss: 3.17596e-01
INFO - run_lib.py - 2025-01-29 13:57:26,173 - step: 191800, eval_loss: 3.18958e-01
INFO - run_lib.py - 2025-01-29 13:57:26,370 - step: 191850, training_loss: 3.27026e-01
INFO - run_lib.py - 2025-01-29 13:57:26,531 - step: 191900, training_loss: 3.24897e-01
INFO - run_lib.py - 2025-01-29 13:57:26,540 - step: 191900, eval_loss: 3.08216e-01
INFO - run_lib.py - 2025-01-29 13:57:26,680 - step: 191950, training_loss: 3.35904e-01
INFO - run_lib.py - 2025-01-29 13:57:26,821 - step: 192000, training_loss: 3.49458e-01
INFO - run_lib.py - 2025-01-29 13:57:26,835 - step: 192000, eval_loss: 3.50503e-01
INFO - run_lib.py - 2025-01-29 13:57:26,974 - step: 192050, training_loss: 3.29579e-01
INFO - run_lib.py - 2025-01-29 13:57:27,148 - step: 192100, training_loss: 3.15980e-01
INFO - run_lib.py - 2025-01-29 13:57:27,157 - step: 192100, eval_loss: 3.02584e-01
INFO - run_lib.py - 2025-01-29 13:57:27,292 - step: 192150, training_loss: 3.34794e-01
INFO - run_lib.py - 2025-01-29 13:57:27,444 - step: 192200, training_loss: 3.22218e-01
INFO - run_lib.py - 2025-01-29 13:57:27,456 - step: 192200, eval_loss: 3.36881e-01
INFO - run_lib.py - 2025-01-29 13:57:27,712 - step: 192250, training_loss: 3.07955e-01
INFO - run_lib.py - 2025-01-29 13:57:27,977 - step: 192300, training_loss: 3.26972e-01
INFO - run_lib.py - 2025-01-29 13:57:28,005 - step: 192300, eval_loss: 3.21103e-01
INFO - run_lib.py - 2025-01-29 13:57:28,148 - step: 192350, training_loss: 3.04972e-01
INFO - run_lib.py - 2025-01-29 13:57:28,322 - step: 192400, training_loss: 3.58127e-01
INFO - run_lib.py - 2025-01-29 13:57:28,331 - step: 192400, eval_loss: 2.86629e-01
INFO - run_lib.py - 2025-01-29 13:57:28,482 - step: 192450, training_loss: 3.03157e-01
INFO - run_lib.py - 2025-01-29 13:57:28,661 - step: 192500, training_loss: 2.83464e-01
INFO - run_lib.py - 2025-01-29 13:57:28,679 - step: 192500, eval_loss: 2.68513e-01
INFO - run_lib.py - 2025-01-29 13:57:28,852 - step: 192550, training_loss: 2.87801e-01
INFO - run_lib.py - 2025-01-29 13:57:28,998 - step: 192600, training_loss: 2.70425e-01
INFO - run_lib.py - 2025-01-29 13:57:29,006 - step: 192600, eval_loss: 2.82869e-01
INFO - run_lib.py - 2025-01-29 13:57:29,191 - step: 192650, training_loss: 2.93681e-01
INFO - run_lib.py - 2025-01-29 13:57:29,340 - step: 192700, training_loss: 3.19250e-01
INFO - run_lib.py - 2025-01-29 13:57:29,349 - step: 192700, eval_loss: 3.29398e-01
INFO - run_lib.py - 2025-01-29 13:57:29,486 - step: 192750, training_loss: 3.32908e-01
INFO - run_lib.py - 2025-01-29 13:57:29,621 - step: 192800, training_loss: 3.09668e-01
INFO - run_lib.py - 2025-01-29 13:57:29,629 - step: 192800, eval_loss: 3.17558e-01
INFO - run_lib.py - 2025-01-29 13:57:29,777 - step: 192850, training_loss: 2.83381e-01
INFO - run_lib.py - 2025-01-29 13:57:30,039 - step: 192900, training_loss: 3.34482e-01
INFO - run_lib.py - 2025-01-29 13:57:30,745 - step: 192900, eval_loss: 3.06937e-01
INFO - run_lib.py - 2025-01-29 13:57:35,572 - step: 192950, training_loss: 2.98580e-01
INFO - run_lib.py - 2025-01-29 13:57:35,753 - step: 193000, training_loss: 3.25932e-01
INFO - run_lib.py - 2025-01-29 13:57:35,786 - step: 193000, eval_loss: 2.93399e-01
INFO - run_lib.py - 2025-01-29 13:57:35,918 - step: 193050, training_loss: 3.51633e-01
INFO - run_lib.py - 2025-01-29 13:57:36,220 - step: 193100, training_loss: 3.12606e-01
INFO - run_lib.py - 2025-01-29 13:57:36,239 - step: 193100, eval_loss: 3.08967e-01
INFO - run_lib.py - 2025-01-29 13:57:36,475 - step: 193150, training_loss: 2.89021e-01
